make_model,make,location,price,body_type,type,warranty,mileage,gearbox,paint,seller,power,engine_size,CO2_emissions,empty_weight,full_service_history,previous_owner,age,fuel_type,cons_avg,comfort_convenience_count,entertainment_media_count,safety_security_count,extras_count,upholstery
Toyota C-HR,Toyota,ES,22900.0,Sedan,Used,yes,18756.0,Automatic,Non-Metallic,Dealer,122.0,1798.0,92.0,1333.0,no,0,3.0,Petrol,3.5,1,0,4,0,standard
Toyota C-HR,Toyota,IT,14900.0,Off-Road/Pick-up,Used,yes,108863.0,Manual,Non-Metallic,Dealer,116.0,1197.0,134.0,1465.0,no,1,5.0,Petrol,6.199999999999999,14,5,14,7,standard
Toyota C-HR,Toyota,DE,38180.0,Off-Road/Pick-up,Demonstration,yes,750.0,Automatic,Metalic,Dealer,184.0,1987.0,92.0,1504.0,yes,1,0.0,Petrol,3.5,22,11,26,11,premium
Toyota C-HR,Toyota,DE,26220.0,Off-Road/Pick-up,Used,yes,37363.0,Automatic,Non-Metallic,Dealer,184.0,1987.0,92.0,1504.0,yes,2,2.0,Petrol,3.5,18,10,24,7,standard
Toyota C-HR,Toyota,DE,36590.0,Off-Road/Pick-up,Demonstration,yes,1500.0,Automatic,Non-Metallic,Dealer,152.0,1987.0,118.0,1485.0,yes,1,0.0,Petrol,5.5,20,8,28,10,standard
Toyota C-HR,Toyota,DE,26880.0,Off-Road/Pick-up,Used,yes,31804.0,Automatic,Metalic,Dealer,184.0,1987.0,92.0,1573.0,yes,1,1.0,Petrol,3.5,21,10,26,10,standard
Toyota C-HR,Toyota,DE,27850.0,Off-Road/Pick-up,Used,yes,28255.0,Automatic,Metalic,Dealer,184.0,1987.0,92.0,1504.0,yes,1,1.0,Petrol,3.5,20,11,23,7,standard
Toyota C-HR,Toyota,DE,31950.0,Off-Road/Pick-up,Pre-registered,yes,4500.0,Automatic,Metalic,Dealer,184.0,1987.0,119.0,1525.0,yes,0,0.0,Petrol,3.5,21,10,25,7,standard
Toyota C-HR,Toyota,DE,31950.0,Off-Road/Pick-up,Pre-registered,yes,4500.0,Automatic,Metalic,Dealer,184.0,1987.0,119.0,1525.0,yes,0,0.0,Petrol,3.5,21,10,25,7,standard
Toyota C-HR,Toyota,DE,17990.0,Off-Road/Pick-up,Used,yes,25000.0,Manual,Metalic,Dealer,116.0,1197.0,136.0,1320.0,yes,1,4.0,Petrol,6.25,21,8,22,5,standard
Toyota C-HR,Toyota,DE,29890.0,Off-Road/Pick-up,Used,yes,2170.0,Automatic,Metalic,Dealer,184.0,1987.0,92.0,1485.0,yes,1,1.0,Petrol,3.5,20,8,23,4,standard
Toyota C-HR,Toyota,DE,31950.0,Off-Road/Pick-up,Used,yes,5000.0,Automatic,Non-Metallic,Dealer,184.0,1987.0,92.0,1485.0,yes,1,1.0,Petrol,3.5,19,10,21,3,standard
Toyota C-HR,Toyota,DE,26950.0,Off-Road/Pick-up,Used,yes,22550.0,Automatic,Metalic,Dealer,184.0,1987.0,92.0,1485.0,yes,1,2.0,Petrol,3.5,19,8,24,5,standard
Toyota C-HR,Toyota,DE,27950.0,Off-Road/Pick-up,Used,yes,25470.0,Automatic,Metalic,Dealer,184.0,1987.0,92.0,1504.0,yes,1,1.0,Petrol,3.5,20,11,23,7,standard
Toyota C-HR,Toyota,DE,28880.0,Off-Road/Pick-up,Used,yes,30770.0,Automatic,Metalic,Dealer,184.0,1987.0,92.0,1485.0,yes,1,1.0,Petrol,3.5,20,8,23,4,standard
Toyota C-HR,Toyota,DE,18780.0,Off-Road/Pick-up,Used,yes,24749.0,Manual,Non-Metallic,Dealer,116.0,1197.0,135.0,1504.0,no,1,3.0,Petrol,6.25,12,4,16,2,standard
Toyota C-HR,Toyota,DE,28790.0,Off-Road/Pick-up,Used,yes,22600.0,Automatic,Metalic,Dealer,184.0,1987.0,92.0,1485.0,yes,2,2.0,Petrol,3.5,20,8,24,4,standard
Toyota C-HR,Toyota,DE,17290.0,Off-Road/Pick-up,Used,yes,82970.0,Manual,Metalic,Dealer,116.0,1197.0,135.0,1320.0,yes,1,4.0,Petrol,6.25,18,7,21,4,standard
Toyota C-HR,Toyota,DE,17989.0,Off-Road/Pick-up,Used,yes,39330.0,Manual,Metalic,Dealer,116.0,1197.0,135.0,1320.0,yes,0,4.0,Petrol,6.25,22,8,25,7,standard
Toyota C-HR,Toyota,DE,17890.0,Off-Road/Pick-up,Used,yes,34280.0,Manual,Metalic,Dealer,116.0,1197.0,135.0,1320.0,yes,2,4.0,Petrol,6.25,22,8,25,7,premium
Toyota C-HR,Toyota,DE,32890.0,Off-Road/Pick-up,Employee's car,yes,10000.0,Automatic,Non-Metallic,Dealer,179.0,1987.0,92.0,1485.0,yes,1,1.0,Petrol,3.95,23,8,27,9,premium
Toyota C-HR,Toyota,DE,19980.0,Off-Road/Pick-up,Used,yes,24000.0,Manual,Metalic,Dealer,116.0,1197.0,135.0,1320.0,yes,1,5.0,Petrol,6.0,9,7,17,1,standard
Toyota C-HR,Toyota,DE,37250.0,Off-Road/Pick-up,Used,yes,8500.0,Automatic,Non-Metallic,Dealer,184.0,1987.0,92.0,1485.0,yes,1,1.0,Petrol,3.5,21,9,23,5,premium
Toyota C-HR,Toyota,DE,27490.0,Off-Road/Pick-up,Used,yes,31000.0,Automatic,Metalic,Dealer,152.0,1987.0,92.0,1485.0,yes,1,1.0,Petrol,3.95,22,8,27,9,standard
Toyota C-HR,Toyota,DE,19990.0,Off-Road/Pick-up,Used,yes,25201.0,Automatic,Metalic,Dealer,116.0,1197.0,143.0,1535.0,yes,0,5.0,Petrol,6.6,19,8,23,7,standard
Toyota C-HR,Toyota,DE,19490.0,Off-Road/Pick-up,Used,yes,45800.0,Manual,Metalic,Dealer,116.0,1197.0,135.0,1320.0,yes,2,3.0,Petrol,6.1,20,6,18,8,standard
Toyota C-HR,Toyota,DE,23890.0,Off-Road/Pick-up,Used,yes,30178.0,Automatic,Metalic,Dealer,98.0,1798.0,87.0,1460.0,yes,2,3.0,Petrol,3.8,18,6,19,2,standard
Toyota C-HR,Toyota,DE,18450.0,Off-Road/Pick-up,Used,yes,40000.0,Manual,Metalic,Dealer,116.0,1197.0,135.0,1320.0,yes,1,3.0,Petrol,6.0,11,7,19,5,standard
Toyota C-HR,Toyota,ES,18490.0,Off-Road/Pick-up,Used,yes,68564.0,Automatic,Non-Metallic,Dealer,122.0,1798.0,86.0,1504.0,no,0,4.0,Others,3.5,0,0,0,0,standard
Toyota C-HR,Toyota,ES,19000.0,Off-Road/Pick-up,Used,yes,83071.0,Automatic,Non-Metallic,Dealer,122.0,1798.0,86.0,1420.0,no,0,5.0,Others,3.5,6,1,9,1,standard
Toyota C-HR,Toyota,IT,31800.0,Off-Road/Pick-up,Demonstration,yes,6962.0,Automatic,Non-Metallic,Dealer,152.0,1987.0,92.0,1485.0,no,0,1.0,Others,3.5,15,6,14,4,premium
Toyota C-HR,Toyota,IT,17500.0,Off-Road/Pick-up,Used,yes,177000.0,Automatic,Metalic,Dealer,98.0,1798.0,86.0,1495.0,no,1,4.0,Others,3.5,7,2,12,1,standard
Toyota C-HR,Toyota,ES,15995.0,Off-Road/Pick-up,Used,yes,61000.0,Automatic,Non-Metallic,Dealer,122.0,1798.0,86.0,1420.0,no,0,5.0,Others,3.5,6,0,9,1,standard
Toyota C-HR,Toyota,ES,19990.0,Off-Road/Pick-up,Used,yes,61000.0,Automatic,Non-Metallic,Dealer,122.0,1798.0,86.0,1420.0,no,0,2.0,Others,3.5,6,0,9,1,standard
Toyota C-HR,Toyota,DE,27489.0,Off-Road/Pick-up,Demonstration,yes,13500.0,Automatic,Metalic,Dealer,184.0,1987.0,92.0,1485.0,yes,1,0.0,Others,3.5,24,10,26,7,premium
Toyota C-HR,Toyota,ES,15995.0,Off-Road/Pick-up,Used,yes,61000.0,Automatic,Non-Metallic,Dealer,122.0,1798.0,86.0,1420.0,no,0,5.0,Others,3.5,6,0,9,1,standard
Toyota C-HR,Toyota,IT,18950.0,Off-Road/Pick-up,Used,yes,96167.0,Automatic,Metalic,Dealer,122.0,1798.0,86.0,1485.0,no,0,4.0,Others,3.5,12,2,10,1,standard
Toyota C-HR,Toyota,NL,21950.0,Off-Road/Pick-up,Used,yes,119912.0,Automatic,Non-Metallic,Dealer,122.0,1798.0,86.0,1355.0,yes,3,4.0,Others,3.5,12,2,21,2,standard
Toyota C-HR,Toyota,IT,20700.0,Off-Road/Pick-up,Used,yes,68000.0,Automatic,Non-Metallic,Dealer,122.0,1798.0,86.0,1495.0,no,1,3.0,Others,3.5,11,6,12,1,standard
Toyota C-HR,Toyota,ES,19000.0,Off-Road/Pick-up,Used,yes,83071.0,Automatic,Non-Metallic,Dealer,122.0,1798.0,86.0,1420.0,no,0,5.0,Others,3.5,6,1,9,1,standard
Toyota C-HR,Toyota,IT,32800.0,Off-Road/Pick-up,Demonstration,yes,19800.0,Automatic,Metalic,Dealer,184.0,1987.0,92.0,1485.0,no,0,1.0,Others,3.5,14,2,8,3,premium
Toyota C-HR,Toyota,IT,26900.0,Off-Road/Pick-up,Used,yes,29000.0,Automatic,Metalic,Dealer,152.0,1987.0,120.0,1560.0,yes,1,1.0,Others,3.5,25,8,26,4,standard
Toyota C-HR,Toyota,DE,32989.0,Off-Road/Pick-up,Demonstration,yes,4500.0,Automatic,Metalic,Dealer,184.0,1987.0,92.0,1485.0,yes,1,0.0,Others,3.5,24,11,25,8,premium
Toyota C-HR,Toyota,DE,27500.0,Off-Road/Pick-up,Used,yes,10000.0,Automatic,Metalic,Dealer,122.0,1798.0,86.0,1504.0,yes,1,1.0,Others,3.5,19,6,23,10,standard
Toyota C-HR,Toyota,DE,29900.0,Off-Road/Pick-up,Used,yes,8224.0,Automatic,Metalic,Dealer,184.0,1987.0,92.0,1504.0,no,0,2.0,Others,3.5,18,8,15,3,premium
Toyota C-HR,Toyota,DE,23990.0,Off-Road/Pick-up,Used,yes,40000.0,Automatic,Metalic,Dealer,98.0,1798.0,86.0,1380.0,no,2,3.0,Others,3.5,21,7,24,9,standard
Toyota C-HR,Toyota,DE,30290.0,Off-Road/Pick-up,Demonstration,yes,4000.0,Automatic,Metalic,Dealer,98.0,1798.0,111.0,1504.0,yes,1,0.0,Others,3.5,21,7,22,8,standard
Toyota C-HR,Toyota,ES,23663.0,Sedan,Used,yes,64001.0,Automatic,Non-Metallic,Dealer,184.0,2000.0,92.0,1333.0,no,0,2.0,Others,3.5,0,0,0,0,standard
Toyota C-HR,Toyota,DE,27490.0,Off-Road/Pick-up,Used,yes,22500.0,Automatic,Metalic,Dealer,152.0,1987.0,92.0,1485.0,yes,1,1.0,Others,3.5,22,8,27,9,standard
Toyota C-HR,Toyota,DE,35770.0,Off-Road/Pick-up,Demonstration,yes,3500.0,Automatic,Metalic,Dealer,184.0,1987.0,92.0,1485.0,yes,1,0.0,Others,3.5,22,10,25,7,standard
Toyota C-HR,Toyota,DE,27990.0,Off-Road/Pick-up,Used,yes,24665.0,Automatic,Metalic,Dealer,184.0,1987.0,92.0,1485.0,yes,1,1.0,Others,3.5,22,8,27,9,standard
Toyota C-HR,Toyota,BE,29999.0,Off-Road/Pick-up,Used,yes,16021.0,Automatic,Metalic,Dealer,98.0,1798.0,86.0,1495.0,yes,1,2.0,Others,3.5,18,7,24,8,premium
Toyota C-HR,Toyota,BE,28950.0,Off-Road/Pick-up,Used,yes,18329.0,Automatic,Metalic,Dealer,184.0,1987.0,119.0,1450.0,no,0,2.0,Others,3.5,19,6,21,2,standard
Toyota C-HR,Toyota,ES,19000.0,Off-Road/Pick-up,Used,yes,83071.0,Automatic,Non-Metallic,Dealer,122.0,1798.0,86.0,1420.0,no,0,5.0,Others,3.5,6,1,9,1,standard
Toyota C-HR,Toyota,DE,27490.0,Off-Road/Pick-up,Used,yes,28500.0,Automatic,Metalic,Dealer,152.0,1987.0,92.0,1485.0,no,1,1.0,Others,3.5,22,8,27,9,standard
Toyota C-HR,Toyota,DE,29990.0,Off-Road/Pick-up,Demonstration,yes,3500.0,Automatic,Metalic,Dealer,184.0,1987.0,92.0,1485.0,yes,0,0.0,Others,3.5,21,8,27,9,standard
Toyota C-HR,Toyota,ES,17754.0,Off-Road/Pick-up,Used,yes,115950.0,Automatic,Non-Metallic,Dealer,122.0,1798.0,86.0,1420.0,no,0,5.0,Others,3.5,5,0,9,1,standard
Toyota C-HR,Toyota,DE,26490.0,Off-Road/Pick-up,Used,yes,21500.0,Automatic,Metalic,Dealer,98.0,1798.0,86.0,1420.0,yes,1,1.0,Others,3.5,22,8,27,9,standard
Toyota C-HR,Toyota,DE,29990.0,Off-Road/Pick-up,Demonstration,yes,3500.0,Automatic,Metalic,Dealer,184.0,1987.0,92.0,1485.0,yes,0,0.0,Others,3.5,21,8,27,9,standard
Toyota C-HR,Toyota,DE,27490.0,Off-Road/Pick-up,Used,yes,28000.0,Automatic,Metalic,Dealer,152.0,1987.0,92.0,1485.0,no,1,1.0,Others,3.5,22,8,27,9,standard
Toyota C-HR,Toyota,DE,36490.0,Off-Road/Pick-up,Employee's car,yes,3000.0,Automatic,Non-Metallic,Dealer,184.0,1987.0,118.0,1485.0,yes,0,0.0,Others,3.5,22,9,28,10,premium
Toyota C-HR,Toyota,DE,34439.0,Off-Road/Pick-up,Used,yes,1000.0,Automatic,Metalic,Dealer,184.0,1987.0,120.0,1504.0,no,1,0.0,Others,3.5,8,5,7,1,standard
Toyota C-HR,Toyota,BE,19150.0,Off-Road/Pick-up,Used,yes,125440.0,Automatic,Non-Metallic,Dealer,122.0,1798.0,86.0,1355.0,no,0,4.0,Others,3.5,15,3,19,3,standard
Toyota C-HR,Toyota,DE,32760.0,Off-Road/Pick-up,Employee's car,yes,7086.0,Automatic,Non-Metallic,Dealer,184.0,1987.0,92.0,1485.0,yes,1,1.0,Others,3.5,22,8,28,9,premium
Toyota C-HR,Toyota,DE,28889.0,Off-Road/Pick-up,Used,yes,32700.0,Automatic,Non-Metallic,Dealer,184.0,1987.0,0.0,1504.0,yes,1,1.0,Others,3.5,21,11,24,4,standard
Toyota C-HR,Toyota,DE,21990.0,Off-Road/Pick-up,Used,yes,57750.0,Automatic,Metalic,Dealer,122.0,1798.0,87.0,1460.0,yes,1,3.0,Others,3.5,21,8,24,5,standard
Toyota C-HR,Toyota,DE,27490.0,Off-Road/Pick-up,Used,yes,23000.0,Automatic,Metalic,Dealer,152.0,1987.0,92.0,1485.0,yes,1,1.0,Others,3.5,22,8,27,9,standard
Toyota C-HR,Toyota,DE,27490.0,Off-Road/Pick-up,Used,yes,23000.0,Automatic,Metalic,Dealer,152.0,1987.0,92.0,1485.0,yes,1,1.0,Others,3.5,22,8,27,9,standard
Toyota C-HR,Toyota,DE,28650.0,Off-Road/Pick-up,Used,yes,23900.0,Automatic,Metalic,Dealer,152.0,1987.0,92.0,1504.0,no,1,1.0,Others,3.5,17,5,20,7,standard
Toyota C-HR,Toyota,IT,27000.0,Coupe,Used,yes,6500.0,Automatic,Metalic,Private seller,184.0,2000.0,92.0,1485.0,no,0,1.0,Others,3.5,17,12,24,9,standard
Toyota C-HR,Toyota,DE,23450.0,Off-Road/Pick-up,Used,yes,30900.0,Automatic,Metalic,Dealer,122.0,1798.0,86.0,1380.0,yes,2,3.0,Others,3.5,20,7,25,9,standard
Toyota C-HR,Toyota,IT,29900.0,Coupe,Used,yes,3500.0,Automatic,Metalic,Private seller,184.0,1987.0,92.0,1560.0,yes,0,3.0,Others,3.5,10,0,11,1,standard
Toyota C-HR,Toyota,DE,27490.0,Off-Road/Pick-up,Used,yes,21500.0,Automatic,Metalic,Dealer,152.0,1987.0,92.0,1485.0,yes,1,1.0,Others,3.5,22,8,27,9,standard
Toyota C-HR,Toyota,DE,27759.0,Off-Road/Pick-up,Used,yes,23305.0,Automatic,Non-Metallic,Dealer,122.0,1798.0,0.0,1504.0,yes,1,1.0,Others,3.5,21,10,24,7,standard
Toyota C-HR,Toyota,ES,30299.0,Sedan,Used,yes,5855.0,Automatic,Non-Metallic,Dealer,184.0,2000.0,92.0,1333.0,no,0,0.0,Others,3.5,0,0,0,0,standard
Toyota C-HR,Toyota,ES,24800.0,Off-Road/Pick-up,Used,yes,20782.0,Automatic,Non-Metallic,Dealer,122.0,1798.0,86.0,1420.0,no,0,3.0,Others,3.5,8,1,10,1,standard
Toyota C-HR,Toyota,ES,20481.0,Off-Road/Pick-up,Used,yes,64776.0,Automatic,Non-Metallic,Dealer,122.0,1798.0,86.0,1420.0,no,0,4.0,Others,3.5,6,0,9,1,standard
Toyota C-HR,Toyota,DE,26690.0,Off-Road/Pick-up,Used,yes,27700.0,Automatic,Non-Metallic,Dealer,122.0,1798.0,86.0,1504.0,yes,1,1.0,Others,3.5,21,7,22,8,standard
Toyota C-HR,Toyota,ES,25845.0,Sedan,Used,yes,15463.0,Automatic,Non-Metallic,Dealer,184.0,2000.0,92.0,1333.0,no,0,2.0,Others,3.5,0,0,0,0,standard
Toyota C-HR,Toyota,DE,30990.0,Off-Road/Pick-up,Demonstration,yes,3500.0,Automatic,Metalic,Dealer,184.0,1987.0,92.0,1485.0,yes,1,0.0,Others,3.5,22,8,24,6,standard
Toyota C-HR,Toyota,DE,27490.0,Off-Road/Pick-up,Used,yes,26500.0,Automatic,Metalic,Dealer,152.0,1987.0,92.0,1485.0,yes,1,1.0,Others,3.5,22,8,27,9,standard
Toyota C-HR,Toyota,ES,18990.0,Off-Road/Pick-up,Used,yes,41354.0,Automatic,Non-Metallic,Dealer,122.0,1798.0,86.0,1420.0,no,0,4.0,Others,3.5,5,0,9,1,standard
Toyota C-HR,Toyota,ES,20481.0,Off-Road/Pick-up,Used,yes,64776.0,Automatic,Non-Metallic,Dealer,122.0,1798.0,86.0,1420.0,no,0,4.0,Others,3.5,6,0,9,1,standard
Toyota C-HR,Toyota,DE,27490.0,Off-Road/Pick-up,Used,yes,31250.0,Automatic,Metalic,Dealer,152.0,1987.0,92.0,1485.0,yes,1,1.0,Others,3.5,22,8,27,9,standard
Toyota C-HR,Toyota,DE,37200.0,Off-Road/Pick-up,Demonstration,yes,5000.0,Automatic,Metalic,Dealer,184.0,1987.0,119.0,1485.0,yes,1,0.0,Others,3.5,23,8,25,10,standard
Toyota C-HR,Toyota,ES,24800.0,Off-Road/Pick-up,Used,yes,20782.0,Automatic,Non-Metallic,Dealer,122.0,1798.0,86.0,1420.0,no,0,3.0,Others,3.5,8,1,10,1,standard
Toyota C-HR,Toyota,ES,21900.0,Off-Road/Pick-up,Used,yes,45000.0,Automatic,Non-Metallic,Dealer,122.0,1798.0,86.0,1420.0,no,0,5.0,Others,3.5,6,0,9,1,standard
Toyota C-HR,Toyota,DE,26890.0,Off-Road/Pick-up,Used,yes,20800.0,Automatic,Metalic,Dealer,152.0,1987.0,92.0,1485.0,no,1,1.0,Others,3.5,22,7,23,5,standard
Toyota C-HR,Toyota,IT,19400.0,Convertible,Used,yes,69230.0,Automatic,Metalic,Dealer,122.0,1798.0,87.0,1495.0,no,0,4.0,Others,3.5,2,0,0,0,standard
Toyota C-HR,Toyota,ES,19990.0,Off-Road/Pick-up,Used,yes,75862.0,Automatic,Non-Metallic,Dealer,122.0,1798.0,86.0,1504.0,no,0,3.0,Others,3.5,0,0,0,0,standard
Toyota Camry,Toyota,NL,8950.0,Sedan,Used,yes,244641.0,Automatic,Non-Metallic,Dealer,188.0,2995.0,263.0,1475.0,no,3,17.0,Petrol,12.0,11,3,13,2,premium
Toyota Camry,Toyota,DE,33680.0,Sedan,Used,yes,17600.0,Automatic,Metalic,Dealer,218.0,2487.0,98.0,1595.0,yes,2,3.0,Petrol,12.0,19,6,22,7,premium
Toyota Camry,Toyota,ES,28900.0,Sedan,Used,yes,19990.0,Automatic,Metalic,Dealer,218.0,2487.0,98.0,1670.0,no,0,3.0,Petrol,12.0,3,0,8,1,premium
Toyota Camry,Toyota,ES,28900.0,Sedan,Used,yes,19990.0,Automatic,Metalic,Dealer,218.0,2487.0,98.0,1670.0,no,0,3.0,Petrol,12.0,3,0,8,1,premium
Toyota Camry,Toyota,NL,45995.0,Sedan,Used,yes,26378.0,Automatic,Metalic,Dealer,218.0,2487.0,101.0,1570.0,yes,1,1.0,Petrol,12.0,22,5,21,2,premium
Toyota Camry,Toyota,FR,41990.0,Sedan,Used,yes,34915.0,Automatic,Non-Metallic,Dealer,218.0,2487.0,101.0,1333.0,no,0,2.0,Petrol,12.0,20,7,20,3,premium
Toyota Celica,Toyota,IT,7000.0,Coupe,Used,no,278000.0,Manual,Non-Metallic,Private seller,156.0,1998.0,185.0,1185.0,no,0,28.0,Gas,8.25,5,1,4,2,standard
Toyota Celica,Toyota,IT,25000.0,Coupe,Used,no,265000.0,Manual,Non-Metallic,Private seller,208.0,1998.0,185.0,1185.0,yes,2,30.0,Gas,8.25,8,0,2,10,premium
Toyota Celica,Toyota,IT,45000.0,Coupe,Used,no,145000.0,Manual,Metalic,Private seller,242.0,1998.0,243.0,1515.0,no,1,27.0,Petrol,10.15,3,0,2,0,premium
Toyota Celica,Toyota,DE,1750.0,Coupe,Used,yes,289000.0,Manual,Non-Metallic,Dealer,116.0,1762.0,186.0,1170.0,no,1,23.0,Petrol,8.5,2,0,6,0,standard
Toyota Celica,Toyota,DE,2900.0,Coupe,Used,yes,232708.0,Manual,Metalic,Private seller,143.0,1794.0,185.0,1175.0,no,3,19.0,Petrol,8.25,7,8,9,12,standard
Toyota Celica,Toyota,AT,7990.0,Coupe,Used,yes,196000.0,Manual,Non-Metallic,Private seller,192.0,1796.0,185.0,1215.0,no,0,20.0,Petrol,9.05,0,0,0,0,standard
Toyota Celica,Toyota,DE,12500.0,Convertible,Used,no,157000.0,Automatic,Non-Metallic,Dealer,156.0,1998.0,243.0,1345.0,yes,3,27.0,Petrol,8.25,5,2,7,4,premium
Toyota Celica,Toyota,IT,25990.0,Coupe,Used,no,35600.0,Manual,Metalic,Private seller,204.0,1998.0,243.0,1500.0,yes,1,28.0,Petrol,10.35,5,1,5,5,premium
Toyota Celica,Toyota,DE,3900.0,Coupe,Used,yes,186625.0,Manual,Non-Metallic,Private seller,116.0,1762.0,186.0,1170.0,no,3,26.0,Petrol,8.5,3,0,5,2,standard
Toyota Celica,Toyota,IT,10000.0,Coupe,Used,yes,33592.0,Manual,Metalic,Private seller,143.0,1794.0,185.0,1185.0,no,0,23.0,Petrol,8.25,7,3,10,2,premium
Toyota Celica,Toyota,IT,5999.0,Coupe,Used,yes,250000.0,Manual,Non-Metallic,Private seller,116.0,1762.0,185.0,1095.0,no,0,26.0,Petrol,8.25,0,0,0,0,standard
Toyota Celica,Toyota,IT,5999.0,Coupe,Used,no,126107.0,Manual,Metalic,Dealer,116.0,1762.0,185.0,1210.0,yes,1,28.0,Petrol,8.5,4,4,6,1,standard
Toyota Celica,Toyota,DE,6590.0,Coupe,Used,yes,125349.0,Manual,Non-Metallic,Private seller,143.0,1794.0,185.0,1175.0,no,2,19.0,Petrol,8.25,5,6,11,7,premium
Toyota Celica,Toyota,NL,4250.0,Coupe,Used,yes,255255.0,Manual,Non-Metallic,Private seller,143.0,1794.0,185.0,1075.0,no,0,18.0,Petrol,8.25,0,0,0,0,standard
Toyota Celica,Toyota,NL,3999.0,Coupe,Used,no,266022.0,Manual,Metalic,Private seller,143.0,1794.0,185.0,1075.0,yes,1,22.0,Petrol,8.25,10,6,8,10,premium
Toyota Celica,Toyota,IT,25970.0,Coupe,Used,yes,9723.0,Manual,Metalic,Dealer,208.0,1998.0,243.0,1500.0,no,1,29.0,Petrol,8.05,3,0,4,1,standard
Toyota Celica,Toyota,IT,14000.0,Coupe,Used,no,2000.0,Manual,Non-Metallic,Private seller,143.0,1794.0,185.0,1185.0,no,0,21.0,Petrol,8.25,5,3,10,2,premium
Toyota Celica,Toyota,DE,2000.0,Coupe,Used,yes,232000.0,Manual,Non-Metallic,Private seller,143.0,1794.0,185.0,1175.0,no,2,23.0,Petrol,8.25,5,4,7,2,standard
Toyota Celica,Toyota,IT,34000.0,Coupe,Used,no,200000.0,Manual,Metalic,Dealer,242.0,1998.0,243.0,1515.0,no,2,27.0,Petrol,8.05,0,0,2,0,standard
Toyota Celica,Toyota,IT,9500.0,Coupe,Used,no,199600.0,Manual,Non-Metallic,Dealer,156.0,1998.0,243.0,1320.0,no,0,28.0,Petrol,6.699999999999999,5,2,4,3,standard
Toyota Celica,Toyota,DE,9750.0,Coupe,Used,yes,38270.0,Manual,Metalic,Dealer,143.0,1794.0,182.0,1365.0,no,2,19.0,Petrol,8.25,5,2,10,3,standard
Toyota Celica,Toyota,DE,5000.0,Coupe,Used,yes,120000.0,Manual,Non-Metallic,Private seller,143.0,1794.0,185.0,1175.0,no,0,19.0,Petrol,8.25,0,0,0,0,standard
Toyota Celica,Toyota,NL,19950.0,Coupe,Used,no,89212.0,Manual,Non-Metallic,Dealer,156.0,1998.0,243.0,1230.0,yes,0,28.0,Petrol,8.25,5,2,5,2,standard
Toyota Celica,Toyota,NL,4990.0,Coupe,Used,yes,208306.0,Manual,Metalic,Dealer,143.0,1794.0,185.0,1075.0,yes,3,20.0,Petrol,8.25,6,2,10,2,standard
Toyota Celica,Toyota,ES,8000.0,Coupe,Used,yes,177000.0,Manual,Non-Metallic,Private seller,159.0,1998.0,243.0,1210.0,no,0,29.0,Petrol,8.25,1,0,2,1,standard
Toyota Celica,Toyota,NL,3950.0,Coupe,Used,yes,270944.0,Manual,Metalic,Private seller,143.0,1794.0,185.0,1075.0,no,0,23.0,Petrol,8.25,4,3,5,4,standard
Toyota Celica,Toyota,DE,12000.0,Coupe,Used,yes,152000.0,Manual,Metalic,Private seller,192.0,1795.0,200.0,1100.0,yes,3,19.0,Petrol,9.25,4,2,10,3,standard
Toyota Celica,Toyota,IT,8500.0,Coupe,Used,yes,60000.0,Manual,Metalic,Private seller,143.0,1800.0,243.0,1024.0,yes,2,20.0,Petrol,8.25,5,4,11,3,standard
Toyota Celica,Toyota,IT,17000.0,Coupe,Used,no,7000.0,Manual,Metalic,Private seller,143.0,1800.0,243.0,1185.0,no,0,22.0,Petrol,8.25,2,0,4,1,premium
Toyota Celica,Toyota,IT,12000.0,Coupe,Used,no,152800.0,Manual,Metalic,Private seller,143.0,1794.0,185.0,1185.0,yes,0,22.0,Petrol,8.25,8,8,9,7,premium
Toyota Celica,Toyota,IT,23900.0,Coupe,Used,no,77000.0,Manual,Non-Metallic,Dealer,204.0,1998.0,243.0,1365.0,no,0,30.0,Petrol,10.35,3,1,6,1,premium
Toyota Celica,Toyota,IT,18000.0,Coupe,Used,no,85000.0,Manual,Non-Metallic,Private seller,204.0,1998.0,243.0,1500.0,no,2,30.0,Petrol,10.35,6,6,3,4,premium
Toyota Celica,Toyota,NL,3000.0,Coupe,Used,yes,296666.0,Manual,Metalic,Private seller,101.0,1796.0,243.0,1070.0,no,0,26.0,Petrol,8.25,3,5,5,3,standard
Toyota Celica,Toyota,LU,20000.0,Coupe,Used,no,248000.0,Manual,Non-Metallic,Private seller,265.0,1998.0,243.0,1255.0,no,0,28.0,Petrol,8.25,0,0,0,0,standard
Toyota Celica,Toyota,ES,35000.0,Coupe,Used,yes,144000.0,Manual,Non-Metallic,Private seller,242.0,2000.0,243.0,1185.0,yes,0,26.0,Petrol,8.25,3,1,4,1,premium
Toyota Celica,Toyota,IT,5500.0,Coupe,Used,yes,155728.0,Manual,Metalic,Dealer,143.0,1794.0,185.0,1185.0,yes,4,20.0,Petrol,8.25,9,4,10,3,standard
Toyota Celica,Toyota,AT,2350.0,Coupe,Used,no,161500.0,Manual,Non-Metallic,Private seller,143.0,1794.0,185.0,1140.0,no,0,21.0,Petrol,8.25,0,0,0,0,standard
